source_id,epoch_g,pf,pf_error,phi31_g,phi31_g_error,phi21_g,phi21_g_error,A1,A1_error,A2,A2_error,A3,A3_error,FeH
2536241964258088320,1693.6543453009797,0.5889917973775535,1.8684015E-5,1.7825742,0.32236755,3.8923655,0.20392801,0.28817707,0.034617294,0.14337966,0.042676926,0.11395173,0.035318892,-1.907
2638915012894951936,1666.4054411708942,0.4693978059023417,2.585963E-6,1.6444086,0.22146973,3.8591259,0.22658843,0.41641703,0.027281934,0.20501523,0.03158528,0.1492391,0.045248672,-1.31
2536827282401261568,1691.3086744557215,0.5270190057134199,5.2168702E-6,1.9213033,0.18199198,3.9105456,0.121896885,0.41811725,0.016119633,0.19086531,0.019775145,0.1589523,0.015799679,-1.565
2643864395767909376,1670.1019192561432,0.5875231085069096,3.4687296E-6,2.244831,0.1664547,3.9700468,0.08594461,0.23168916,0.008718247,0.11982517,0.015543603,0.08917468,0.008838897,-1.714
2551464805823863680,1693.9573422942965,0.5632980982919049,3.2916785E-6,1.6819304,0.10279814,3.979967,0.057339795,0.35694438,0.009460583,0.1617507,0.010714602,0.115447074,0.011161246,-1.096
2536319582906997248,1692.621436696921,0.6354511477541243,4.670414E-6,2.5122435,0.078295544,4.2397904,0.04295144,0.17611367,0.0018771088,0.07588214,0.0021708286,0.042066004,0.0024158244,-1.6
2536781236056128640,1690.0553823997984,0.5159420494335941,7.505597E-6,1.9177055,0.15332884,3.924669,0.08016699,0.35319614,0.009768397,0.15474766,0.01106215,0.10520984,0.010063749,-1.43
2506900736261663360,1703.8374089411077,0.5154365014698239,5.990398E-6,2.132631,0.40203682,4.0849104,0.16810225,0.409309,0.026708068,0.21879156,0.049501866,0.13219182,0.038304064,-2.084
2530993372488386176,1688.7323081318775,0.592175546472985,3.4364557E-6,2.1711998,0.07379338,4.112691,0.05887642,0.25620773,0.0066264444,0.12470873,0.004340372,0.08748,0.0059170774,-1.75
2689680353806897152,1787.5034071045736,0.5364758453051456,2.5889913E-6,2.2571778,0.09414402,4.0949087,0.04708164,0.28344107,0.0059690587,0.15392412,0.005714497,0.106965214,0.008234908,-1.427
2465038759474306176,1700.2900258362304,0.5196859000493652,5.5355945E-6,2.0049999,0.17112345,4.0203032,0.047070656,0.32831576,0.011628066,0.18844773,0.012477464,0.117352046,0.009940177,-1.572
2675001912231333632,1759.8655919204512,0.6748845859264822,6.4836786E-6,2.268285,0.0774303,4.125199,0.048707854,0.24736631,0.0038590461,0.12580033,0.0037683696,0.084714934,0.006831411,-1.667
2642674380589172736,1675.2170825597634,0.5702041578380648,6.728074E-6,1.7161716,0.36145353,3.9437938,0.18492043,0.3846954,0.045409713,0.16443183,0.038596094,0.12828517,0.025847992,-1.817
2533473698921655168,1697.521134947184,0.6367932192305431,9.925524E-6,2.4240072,0.25129676,4.25358,0.15364043,0.3035561,0.01665007,0.13986322,0.019685637,0.11759488,0.022373285,-2.548
2547549857234790656,1686.6640465069506,0.5709827322738221,2.1966325E-6,2.2724671,0.061322615,4.152451,0.034647066,0.23685868,0.004189733,0.12507924,0.0060454346,0.06350911,0.004259651,-1.067
2548840099770589696,1684.2872303560248,0.5550626794754783,4.2949346E-6,1.977779,0.13939257,3.871571,0.18801908,0.2731456,0.027524116,0.14755338,0.014243434,0.12842658,0.015959216,-1.317
2547009241111707264,1684.375748407164,0.6803990796650788,4.7700833E-6,2.1627533,0.09895887,4.0817995,0.05042984,0.28948742,0.0069356905,0.14646721,0.008343027,0.09261571,0.008251189,-1.833
2449745274287259392,1677.4200565593994,0.6257795627876857,4.0598475E-6,1.9341925,0.07870732,3.9153924,0.052701168,0.32261714,0.008458835,0.13782267,0.006235439,0.09675121,0.0077196816,-2.3
2643929228298954752,1668.7234850453726,0.5159879194684637,3.4074162E-6,1.9026734,0.18823859,3.8770673,0.08802562,0.33141395,0.018238261,0.18302077,0.022031484,0.120364785,0.015761735,-1.336
2482520959996380288,1698.2848516829165,0.5582588358295649,3.3352683E-6,1.7384163,0.049587123,3.925536,0.03460667,0.27675244,0.004522444,0.113042906,0.004047348,0.087384075,0.0037146735,-2.127
2544136114148222848,1686.7646372247723,0.6098337920434762,1.7543261E-6,2.3625715,0.07510793,4.175875,0.04403931,0.25470307,0.0037195166,0.13535193,0.004490868,0.09069422,0.003926294,-1.565
2543884600864118912,1685.383706236954,0.6074263835931571,1.687083E-6,2.547298,0.06113821,4.2668285,0.02857799,0.16649206,0.0014745881,0.06905301,0.0025235913,0.03998747,0.0022324868,-1.349
2738420295517290368,1678.9899571090073,0.5480087719172413,1.357616E-6,1.9581125,0.092728466,3.9120274,0.04653771,0.2839874,0.0049374336,0.1516443,0.006370244,0.10565094,0.005481994,-1.533
2645480948442878464,1671.7989717983253,0.4982868865788921,7.4064915E-6,1.9244534,0.31857958,3.8998847,0.14980298,0.42085218,0.026609747,0.20943777,0.032975543,0.14714926,0.021043902,-2.536
2682199963886585344,1761.5951509896206,0.5003099956236041,8.476831E-6,1.7929621,0.34369037,4.0377917,0.2523424,0.33188027,0.03731446,0.19532527,0.03682326,0.16508752,0.038135298,-1.309
2681969375682189824,1761.6555718502714,0.5662082812844929,4.6168257E-6,2.352548,0.43577686,4.1927433,0.23908721,0.2762311,0.022204941,0.14162019,0.022458283,0.08727154,0.01908952,-1.807
2500224089340291584,1706.1914386532496,0.5024878133109844,4.314483E-6,1.7891452,0.41777885,4.1226325,0.48224893,0.40430164,0.02993964,0.1688946,0.031543292,0.15336685,0.045410436,-1.864
2466017049945104128,1702.8152459661646,0.5211188227960408,9.467249E-6,1.9372832,0.2304851,3.8882685,0.088326916,0.33013424,0.017864443,0.16603552,0.021614866,0.13179009,0.02368941,-1.65
2677368611010028544,1760.9741626804578,0.6314427296859737,3.4606599E-6,1.9099768,0.3038101,3.9867442,0.038115602,0.2942393,0.010862225,0.09699814,0.0064201523,0.023968272,0.007208811,-1.898
2641727323120509696,1673.7093119899014,0.6550935793083896,2.0300386E-6,2.6611803,0.17082772,4.3397217,0.12650567,0.13222867,0.0049382853,0.04809278,0.0025177947,0.021841113,0.0049070204,-1.662
2546229378129314944,1680.6291520096872,0.5625794053305225,3.1892034E-6,1.7758664,0.7387342,4.050927,0.22985488,0.23772389,0.026756864,0.14981125,0.038140886,0.12216117,0.029462278,-1.454
2443892054200498176,1679.8971180102312,0.5144565440748111,8.908057E-6,2.0696864,0.33413637,4.0860586,0.22332011,0.40847728,0.034489043,0.18120219,0.040198192,0.14611685,0.047140162,-2.155
2485377555629125376,1697.527323193137,0.5520843826830922,1.2403063E-5,2.2633586,0.20691866,3.9442515,0.1616794,0.29913098,0.01403463,0.12012725,0.019132847,0.11120268,0.017221421,-1.372
2501495880696267264,1704.9982093895007,0.6300918321760797,1.0044423E-5,2.1783364,0.20102102,3.9223912,0.08415509,0.1691129,0.0066358205,0.060244802,0.0048729493,0.03485708,0.005103057,-1.784
2449651472201635200,1678.1938037117056,0.6472476655490386,8.000026E-6,2.1625445,0.18363556,4.0925646,0.10254487,0.2853881,0.010697302,0.123167165,0.011956844,0.0890651,0.012026827,-2.118
5173509045445376000,1709.3038817906893,0.4647781781167256,1.3801548E-5,1.9915785,0.5344659,4.0987735,0.23954313,0.41205922,0.030295355,0.22159602,0.047919914,0.1637126,0.04404156,-2.221
2738382847698520960,1679.1109438790245,0.6417586118916618,2.8555528E-6,2.4977512,0.08368402,4.2639017,0.04710522,0.16436894,0.0026976266,0.06471961,0.0026277367,0.037186064,0.002590128,-1.575
2642125891790355584,1677.397738566706,0.6132861959025147,3.0559918E-6,2.461888,0.0820643,4.2343836,0.04398363,0.18126947,0.0035512687,0.0813692,0.0034974064,0.04629751,0.0029005534,-1.462
2533266715857590784,1694.4202574100952,0.5310218683243692,8.708057E-6,1.7770219,0.27446005,3.8451436,0.15107928,0.34416425,0.021733973,0.13446157,0.02694417,0.10467583,0.023992704,-1.6
2543747883465202432,1684.2089258034794,0.5558378510130577,2.2416183E-5,1.9988683,0.36356553,4.1784334,0.2506958,0.25380984,0.016267631,0.106019296,0.02629596,0.09539016,0.03194802,-1.564
2449864468219733376,1678.0901285734292,0.641980165835786,8.552511E-6,3.0173032,0.45420024,4.1089253,0.2637279,0.10099971,0.0074036727,0.024508078,0.005396631,0.016148029,0.0062393327,-1.43
2500678050204207872,1704.860630643363,0.6589920364306385,5.769034E-6,2.7553122,0.2975038,4.1405773,0.0767,0.16804498,0.005953004,0.06402968,0.007556797,0.022851158,0.00620798,-1.818
2535351527342946048,1697.016843409459,0.5629908759739288,8.760996E-6,2.0044823,0.23483962,4.0604568,0.13400185,0.28009462,0.011417404,0.12959391,0.018883092,0.10213052,0.018779553,-1.791
2630031989734591744,1783.5019406167862,0.4652202108038841,7.939013E-6,1.8516381,0.5328616,3.8776622,0.2769953,0.41045716,0.040042557,0.23354,0.039815605,0.13770753,0.041009557,-1.156
2507300065140347648,1704.0496116373347,0.5134454068165689,5.987069E-6,1.7753351,0.31390545,3.8528616,0.33000278,0.37167647,0.038654543,0.15049239,0.030969916,0.1394913,0.0325248,-1.871
2686337774034805760,1759.5050863689694,0.6302641984080798,2.7870167E-6,2.100715,0.10604289,4.092394,0.043103896,0.342787,0.008417879,0.19674927,0.011708077,0.11794995,0.008428814,-1.327
2686022416060561408,1759.6846901112865,0.5615560189182697,2.2305928E-6,1.9389259,0.030925745,3.9002774,0.022563905,0.30184102,0.0029423432,0.13904065,0.003539419,0.09440233,0.0036678296,-1.419
2464543734428251136,1701.524685127144,0.5897256196842993,3.6704716E-6,1.6138657,0.19623846,3.7775629,0.13739567,0.25152415,0.00909616,0.12121034,0.009017347,0.09555053,0.010452588,-1.892
2688868643643546880,1758.839299894135,0.5929883946821377,5.5145256E-6,2.4796324,0.20633897,4.0194364,0.12515928,0.23244596,0.0099998,0.120933205,0.011661473,0.093672045,0.00953408,-1.478
2690549041008132352,1759.399576054352,0.6105885929559737,1.3381604E-5,1.9907911,0.23763436,3.9846296,0.06597666,0.27286524,0.017301291,0.12926489,0.018206315,0.05602818,0.014828704,-1.736
2689676574235662976,1759.5419310897842,0.5793995101481043,2.938196E-6,2.0020812,0.13342947,4.0578885,0.08191799,0.36068302,0.01327138,0.18567492,0.013935268,0.14044674,0.015516015,-1.72
2507056763833489792,1703.858689310353,0.6392710828757522,1.858251E-5,2.1117725,0.41054395,3.9197764,0.17813075,0.26500934,0.037357677,0.15391836,0.024752852,0.08226817,0.016757894,-1.851
2693327060214691968,1760.7862453717255,0.5778001259261902,6.054262E-6,2.518895,0.40947694,4.1864686,0.13225353,0.25195238,0.016671328,0.13064392,0.014480757,0.07575651,0.011384505,-1.316
2501360507622650880,1705.5793516917763,0.4858695544224632,4.146602E-6,2.4176946,0.28811586,4.299971,0.12146235,0.25724798,0.0035189171,0.08973449,0.006174392,0.024886385,0.0063658254,-2.558
2653940316029389184,1762.721922862808,0.5547966640095887,3.2939236E-6,2.0791216,0.27332172,4.1171017,0.10897002,0.37767264,0.03716321,0.17369914,0.02995734,0.111094095,0.019701555,-2.038
2680049770114467200,1760.5726501877027,0.5913646220201947,1.3725989E-5,2.5018225,0.30673915,4.2986007,0.1280376,0.22264355,0.011215466,0.09822273,0.014703312,0.056660704,0.01171692,-1.271
2679910510094789632,1760.7098661406856,0.564236771217289,6.1369437E-6,2.295049,0.4736566,4.072017,0.41406432,0.2847266,0.023504734,0.13400854,0.034296166,0.12247018,0.045974884,-1.4
2488792157709079168,1705.9946004454075,0.6212729987988083,2.1915994E-5,2.5445411,0.23420645,4.163534,0.1414294,0.28425777,0.05616552,0.12910573,0.02225502,0.064282864,0.025111511,-2.013
2688768553725670144,1758.7318666192775,0.5695549091099121,8.286412E-6,2.9657733,2.868867,4.629317,1.5111207,0.33534542,0.092421725,0.076123446,0.15950637,0.1548867,0.05108538,-1.644
2465539617085028608,1700.346942142847,0.5613216914969473,8.166703E-6,1.5236329,0.31950706,3.8054583,0.14340164,0.31968737,0.024764322,0.13868013,0.027836734,0.12833366,0.024473142,-1.97
2558213883072944512,1699.24613281722,0.614310193006324,8.160231E-6,1.9673951,0.113320895,3.971505,0.08196458,0.23237868,0.0069081876,0.098909155,0.0058787474,0.08564942,0.006650315,-2.16
5187948480681001984,1708.0327922459653,0.5194326352902073,7.255814E-6,1.7834848,0.29807073,3.9058692,0.15090619,0.393798,0.03439552,0.1623597,0.045300536,0.116339676,0.047554582,-1.874
2506238594038434176,1701.4795698732626,0.797851939449034,9.2079235E-6,3.2586458,0.19416805,4.4692283,0.107786365,0.14330898,0.0045070336,0.051971685,0.0045688613,0.027102053,0.0038773913,-1.917
2466153591250385792,1703.0722081949489,0.4890997066521933,1.0111407E-5,2.2161608,0.3954979,4.061816,0.13231963,0.2751786,0.018850882,0.14994158,0.028227473,0.07397723,0.021552285,-1.052
2688066751774885504,1759.8127178797215,0.5454453270400772,5.634016E-6,2.239141,0.18457231,4.022508,0.17454053,0.25002095,0.009775061,0.100942284,0.007467975,0.055043284,0.008486423,-1.341
2484276536468433280,1698.978509367803,0.6104860512389114,6.4770247E-6,1.9881474,0.14609884,3.9122944,0.071571045,0.31437054,0.015303167,0.15815409,0.008093213,0.11397917,0.010098376,-1.833
2680656180841875840,1761.203992221356,0.4958121799647532,1.1980023E-5,1.2980398,0.27612978,3.7752059,0.20810793,0.472309,0.07599035,0.24224572,0.058042627,0.17520632,0.045869708,-1.8
2512732614654191616,1701.6048994974103,0.496293118680844,1.7522779E-6,2.3204339,0.92707336,4.176837,0.8375068,0.35491353,0.06590949,0.1504499,0.08628488,0.16388664,0.06652263,-1.393
2511088745986990720,1701.909903042939,0.4997873621179225,2.380524E-6,1.3250383,0.5602488,3.683725,0.24101363,0.43739712,0.054059085,0.2080429,0.09246417,0.1336354,0.09546538,-2.137
2480784139645621120,1700.3342721750266,0.4510718361389882,1.254337E-6,2.222243,0.11047838,3.972468,0.07645034,0.35074115,0.009758397,0.19020812,0.009608044,0.13280332,0.013307112,-1.028
2494868402561527808,1703.795978009707,0.7230030430960848,9.788421E-6,2.8105226,0.28082925,4.2433043,0.10699635,0.19816603,0.010596519,0.09263778,0.008530521,0.047635235,0.011772943,-1.807
2485579801344728448,1699.633550718322,0.5662800676493869,3.893297E-6,2.084709,0.044140358,4.048316,0.034139115,0.30181798,0.0048962072,0.15211077,0.004871052,0.0966357,0.0059578773,-1.178
2508075220838550016,1703.135225479478,0.557680336956911,1.3833315E-5,1.4679543,0.71107674,3.7368793,0.19487569,0.29968232,0.03182464,0.12527609,0.03861295,0.08050312,0.029952342,-1.762
2507183658642457216,1703.4034344666234,0.5521261240142961,5.833763E-6,1.8034614,0.30961877,3.9486973,0.07326291,0.36402994,0.019300848,0.18100265,0.023122543,0.097228825,0.01589597,-1.584
2486254965908430976,1705.560942625811,0.7745412765362082,1.0837859E-5,2.977237,0.21450351,4.4209795,0.14365636,0.18223573,0.009544228,0.085870706,0.005408954,0.045174018,0.0069361352,-1.898
2501273607549180928,1705.3450710557267,0.493082146141391,1.2465401E-5,1.7015791,0.23163755,3.9513628,0.1940127,0.38169402,0.032538563,0.14672986,0.028540779,0.11747588,0.0356322,-1.62
2499694743211755776,1705.8269601358618,0.6491062054001988,1.8156548E-5,2.1266146,0.4729856,4.2057667,0.2514108,0.28617316,0.03386522,0.16185038,0.045242302,0.12190888,0.028436488,-1.83
2501829926073047552,1706.2921803634538,0.5336391933405898,4.0313885E-6,1.8772199,0.17888774,4.0411983,0.114231534,0.3649593,0.0114259105,0.1380549,0.012763042,0.068856716,0.014404762,-1.521
2674986171176454784,1810.389137712374,0.6221712768808215,7.135783E-6,2.675627,0.14153066,4.199383,0.06963625,0.18164754,0.0042033778,0.08274283,0.0048307865,0.049684014,0.0055365167,-1.86
2509715971360114176,1699.451001895791,0.7314151944413414,4.716825E-6,3.0171318,0.20025162,4.477711,0.12635104,0.24379396,0.010328884,0.12122814,0.012026317,0.074978694,0.008899843,-1.558
2535946638011222144,1690.7348332930965,0.5505589246974865,1.0867896E-5,2.0304847,0.17254105,4.0640726,0.10165174,0.29343107,0.011219642,0.12072394,0.013224799,0.09696375,0.013060811,-1.636
2686108525860425216,1759.6038792259192,0.6010903663673649,6.7924743E-6,2.5574658,0.10388463,4.265182,0.06916891,0.19404408,0.0054094894,0.08301366,0.0061375154,0.047651608,0.0050233086,-1.494
2530880157150295808,1687.6323952771618,0.6034549456132214,6.5108266E-6,1.7620913,0.06177668,3.8706417,0.035752617,0.32044825,0.005282089,0.1447774,0.007345147,0.111448616,0.0057732365,-2.448
2641075312725270528,1672.9258690091524,0.5055950264017015,9.07662E-6,2.0927203,0.5846332,4.0232277,0.41337207,0.3214394,0.045755513,0.16894175,0.038081158,0.10728225,0.038818605,-1.3
2444761737834351744,1677.89532480592,0.5054646044715091,3.9102206E-6,1.6126535,0.26917994,3.5191472,0.25663212,0.32986018,0.034130376,0.1618174,0.0154843675,0.1564313,0.023813901,-1.973
5176609182904114560,1706.538626140636,0.5436793143693078,6.315215E-6,1.3388593,0.21710074,3.832474,0.08572324,0.3582936,0.02260097,0.19849347,0.029923964,0.11459169,0.027978519,-1.7
2545482294337969408,1681.4168722104528,0.6318720120821087,1.34308375E-5,2.3683753,0.22397766,4.3057137,0.11606757,0.1728258,0.009070823,0.06464066,0.0102723185,0.03662574,0.010496001,-1.401
2464743815480510592,1700.65459063899,0.4582697250392168,6.3659522E-6,1.7927176,0.34653,3.6798823,0.1154667,0.4693818,0.030699288,0.18730013,0.030976243,0.11327208,0.02546182,-1.602
2533860456431996288,1697.9576280029637,0.5816108463712978,3.9885026E-6,2.5202336,0.18344373,4.0877647,0.09685953,0.23086977,0.009353009,0.11280197,0.0083366465,0.076980785,0.010751089,-1.233
2687779199419072768,1759.956042626983,0.4939577076234911,9.240528E-6,1.5730405,0.23511189,4.0222716,0.14018236,0.42573652,0.023326708,0.19063506,0.02126766,0.14299834,0.027058793,-1.826
2509706178834683264,1699.5454476807083,0.6060577160055732,2.6075593E-6,1.9474539,0.044862453,3.9754884,0.035613056,0.2587995,0.0067603313,0.123949334,0.0032425679,0.09062185,0.007184492,-1.706
2688923584865382912,1759.2702317438957,0.5156338304711925,1.5573092E-5,1.9034607,0.7120728,4.003423,0.26669934,0.33056507,0.061202906,0.1719694,0.03980488,0.10909241,0.030918896,-1.503
1454796927433681152,1689.5284256247155,0.5012737709971663,3.824731E-6,1.5783883,0.10022416,3.8446538,0.06522384,0.3674452,0.008299887,0.16080368,0.009072057,0.119788036,0.007089345,-1.761
1528538560969496064,1668.039282218274,0.692874532240314,1.7305283E-6,2.2626896,0.029439097,4.1564155,0.018680885,0.2887407,0.0023699354,0.15082169,0.0022639025,0.092849396,0.003046585,-2.142
2128080811125876352,1765.6435064114885,0.57138215571468,4.219592E-6,1.8653957,0.14544941,3.9233253,0.097640224,0.3768515,0.012946506,0.19827297,0.021327386,0.13061528,0.0254811,-1.833
1463915417882079744,1678.6922907526298,0.6320918263570243,2.4491544E-6,2.3066394,0.08676146,4.1316705,0.0397296,0.19342647,0.001984939,0.08550864,0.0025244176,0.042958487,0.0017565893,-1.75
4014556788279733888,1667.1700002562743,0.4618833892109397,5.292114E-6,1.9749935,0.24012367,3.8527074,0.12379016,0.38814685,0.019510923,0.17706947,0.021501627,0.10869684,0.0233855,-1.517
4013811216316981632,1668.0326373659232,0.5563010598294467,5.2848422E-6,2.1251996,0.16735108,3.9542038,0.07389839,0.27067158,0.006100259,0.1442028,0.01335452,0.10117153,0.016111705,-1.2
4006720156591860992,1668.743823225008,0.4691494700247012,6.496842E-7,1.6155041,0.115044825,3.8788595,0.049407687,0.41261333,0.013030921,0.20433065,0.0145594105,0.1592815,0.018389558,-1.4
923270707098470272,1714.109126858046,0.6206375418971646,7.715998E-6,1.8713375,0.36796293,3.9894416,0.12519021,0.30970687,0.019010134,0.1329189,0.024535958,0.11614415,0.010844912,-2.61
919138811120012032,1715.048118930663,0.486058093035202,4.692953E-6,1.7439029,0.26411095,3.8748922,0.12825528,0.37892324,0.04900343,0.1764663,0.040141076,0.13826036,0.021216702,-1.368
1520324178317374336,1669.9978177401713,0.441670373044351,4.29186E-6,1.7428433,0.18397745,3.7040813,0.17633225,0.40915352,0.024324967,0.21678391,0.020059787,0.17509942,0.028316768,-1.283
1465883234457827968,1675.9256389788295,0.513458928633769,1.3467518E-6,1.882997,0.04360575,3.9321043,0.029253062,0.33081773,0.003472373,0.15451387,0.0032552117,0.114445254,0.0034140425,-1.137
3938269613528220672,1686.5840371878674,0.5466910370549763,7.1432833E-6,1.9543892,0.09978483,3.9630568,0.05522639,0.33944997,0.008009537,0.17130572,0.0137401335,0.12239351,0.01326151,-1.215
899483322787236864,1714.1248846409903,0.5530340230409193,2.0368416E-5,1.5830454,0.18078648,3.9040296,0.18980023,0.3000095,0.0219228,0.13680781,0.02892872,0.10699426,0.028671646,-1.514
923442780667576960,1714.3922687686252,0.4964258129914318,3.8900575E-6,1.6479379,0.16008909,3.7308125,0.099537216,0.34068173,0.036981463,0.14523071,0.019077724,0.13364479,0.042354766,-1.501
3632110703852863616,1698.7132182750004,0.6515607144688047,9.055353E-6,2.2998407,0.1742265,4.0695767,0.08240334,0.33762586,0.012534374,0.16180657,0.012927712,0.105111964,0.008024909,-2.163
3275195623020439424,1709.8480614466448,0.3699170670798115,2.396127E-6,1.362587,0.20532203,3.8548272,0.06331209,0.38602957,0.015864559,0.17950952,0.013352728,0.08203751,0.01482563,-0.267
3976785295394882688,1759.8927429259895,0.6267278546771563,2.3946495E-5,2.2992098,0.3171094,4.355693,0.25267568,0.38870302,0.03578906,0.110864155,0.036967598,0.16138746,0.060442377,-1.75
610579392683347968,1755.3786846192777,0.5431654517348552,8.3766045E-6,1.8236467,0.2806066,3.7528887,0.18188351,0.32451713,0.017624535,0.1386016,0.019275436,0.13200204,0.04746302,-1.7
315028326379733760,1697.554515910425,0.5631334646917436,8.919521E-6,2.0313401,0.46740678,4.0707583,0.15034455,0.34691063,0.036274705,0.19017473,0.04863054,0.1286277,0.03276063,-1.1
780156482623646080,1751.0297193190231,0.6356597911217154,3.471269E-6,2.5683725,0.08506998,4.258781,0.025255736,0.14342032,0.0020219386,0.052657362,0.0020939051,0.023456682,0.0027202799,-1.167
1519628565414140160,1668.1627918545605,0.6681391857609497,1.8522185E-5,2.7302551,0.4387842,4.3901925,0.23759468,0.24412651,0.039413936,0.10107434,0.043905325,0.07596751,0.033193875,-2.717
1461194435841276288,1680.2840203120963,0.6485415732761041,4.734957E-6,2.8045363,0.10612987,4.316466,0.037398905,0.12705907,0.0015606976,0.04231847,0.001675623,0.016697282,0.0016630904,-0.525
1500424804562041984,1682.2759473074482,0.5400343666575789,7.8046656E-7,2.1737044,0.03471116,4.066595,0.021083673,0.25553295,0.0020997305,0.12159301,0.0019658355,0.074428245,0.002566751,-1.133
1290953133502546176,1717.2989947815126,0.456937330318505,2.74974E-6,1.6594204,0.05802421,3.8003473,0.04212602,0.41152534,0.00901444,0.18543258,0.0056477166,0.13566126,0.007985305,-2.0
1198085254685725824,1714.8691217061455,0.5971139874516892,2.7448098E-6,2.0436685,0.07220666,3.9747412,0.033752073,0.37196198,0.004707522,0.18226503,0.0058878125,0.10972649,0.004740729,-1.488
1481133009762718720,1714.993749509615,0.513560990665129,1.4464068E-6,1.7963767,0.052909255,3.8880386,0.030848922,0.35694128,0.004868364,0.16070703,0.0067367414,0.12822719,0.007144929,-1.55
4543335569579657216,1718.2602233519813,0.5916315894217987,9.9801055E-6,2.0761862,0.14085698,4.141022,0.06899888,0.34606764,0.013392612,0.18692009,0.01610077,0.11180321,0.01805426,-1.27
1920740440272816256,1692.8444562721834,0.4216032105803948,4.872887E-7,2.4080353,0.034755085,4.2714753,0.019997342,0.3104495,0.0025813542,0.16340348,0.0028555535,0.09813631,0.00313681,-0.65
4487364105534330112,1752.969406607855,0.6033719135508842,1.0641665E-5,2.281203,0.3091385,4.185759,0.095237546,0.2788155,0.016047884,0.1159407,0.017439384,0.042068977,0.016257236,-1.52
1818159235220031744,1762.7919916132855,0.4054073323666833,2.5129282E-6,1.9081175,0.14308448,3.9024422,0.07631444,0.39013824,0.01640942,0.20944387,0.012214946,0.15841939,0.013092687,-0.817
447017447391379456,1702.7370088172472,0.6070824248619487,8.255381E-6,2.7773063,0.28529492,4.317236,0.14442934,0.29560968,0.012506604,0.14933707,0.020819435,0.097620055,0.013024213,-1.483
4026678869616430976,1755.6156493047602,0.6102958200144425,6.3703706E-6,2.4732814,0.15387726,4.1381726,0.06569278,0.20105562,0.00954074,0.08879349,0.00812246,0.054936443,0.0070803743,-1.467
3944929149299278976,1683.4605370612433,0.4689075902065869,2.3147516E-6,1.6113639,0.12734841,3.7959893,0.07340369,0.41368714,0.022604546,0.20917131,0.018139675,0.12228962,0.017917525,-1.183
1454798782864780288,1689.8289634937548,0.5148086658523372,1.3432766E-6,1.7231857,0.0803972,3.890959,0.044099096,0.347376,0.0078312615,0.16977316,0.0060942373,0.14219838,0.011739513,-1.952
1454783149183752576,1689.8242954945135,0.5236944005367391,1.097438E-6,1.7227755,0.04450607,3.8778145,0.022491695,0.34370953,0.0059876693,0.15978757,0.006018451,0.12962478,0.0069907475,-1.783
1454873858890469760,1689.9003459684895,0.4912803055600355,6.149491E-6,1.3049989,0.17620957,3.8799634,0.065914445,0.34771818,0.01400301,0.1480535,0.01672552,0.07559204,0.014632783,-1.759
1454782015312791040,1689.602951946436,0.6022954388565339,3.021897E-6,2.1394913,0.08295065,3.9820178,0.034037694,0.23034802,0.0027469245,0.116376005,0.0047094105,0.07944015,0.004620729,-1.708
2105004192359662336,1764.6837162936808,0.4737001675070547,3.1749776E-6,1.8135989,0.13043372,3.9205914,0.13378315,0.38698044,0.017064568,0.17308612,0.011051505,0.10269678,0.01892404,-1.65
2105468529864072704,1764.467492889789,0.5877885643010478,1.8263514E-6,1.8983195,0.12078684,3.9229004,0.059445206,0.27942783,0.008369042,0.13722774,0.0107305795,0.10403028,0.0069429805,-1.892
2133132895253493760,1796.3123579026874,0.4363884972904668,2.7472051E-6,1.746744,0.2437132,3.9599717,0.22691526,0.40070152,0.03284843,0.18805028,0.052972432,0.18236199,0.0428353,-1.11
3683700682781785984,1688.4116228349349,0.7379858514265217,4.0080695E-6,2.9544833,0.127306,4.504004,0.060530223,0.2556257,0.008554631,0.12409392,0.0062755453,0.07076657,0.0068345964,-1.588
3601610560536864768,1679.3427488339892,0.5709112353705366,3.4949253E-6,1.7077888,0.084505826,3.88756,0.06574028,0.35735837,0.009094559,0.15849055,0.007794873,0.12908532,0.014826856,-2.433
598452535342949760,1756.545407416072,0.5261926958718989,1.1627083E-6,1.8131785,0.046000563,3.8940916,0.03435957,0.33246687,0.0035365256,0.16161703,0.0038971303,0.122382104,0.0047460557,-1.55
598640581895695744,1756.3380324014397,0.4903364377882525,3.8097846E-6,1.8006341,0.17835087,3.9602976,0.0998744,0.39680454,0.013547974,0.19084638,0.019162606,0.110884316,0.013057725,-1.887
3697707563270860160,1681.5757204408603,0.6163784598925109,2.6612117E-6,2.181403,0.18901587,4.0508757,0.09110799,0.237619,0.009535245,0.10531977,0.0113743,0.06473101,0.014071403,-2.405
3698339202636680832,1681.540287800306,0.6233981218295522,2.6925418E-6,2.588053,0.513064,4.2629385,0.118757345,0.1856915,0.008036182,0.07775594,0.018784486,0.042370602,0.0129642915,-1.491
3694689339428967552,1684.5616465911164,0.5158814878527168,8.813104E-6,1.6842566,0.14113538,3.9853554,0.10597466,0.33606187,0.015455576,0.16291934,0.015927924,0.09870121,0.014995657,-2.0
3602370181336762880,1679.3165409830312,0.5626508130281462,1.6265622E-6,2.022659,0.07234539,3.9834611,0.0510317,0.31953317,0.0071740863,0.16205,0.0036154122,0.10962597,0.00825217,-1.64
