# id  period
 877560710196570752 0.62965404
 595370015839595648 0.62281727
 794754221766947200 0.65566775
1571441504685677568 0.65168533
4452473814147771008 0.51968800
2125430605844418304 0.58691895
2721284578596687232 0.57685149
4454989329251784064 0.46563412
 667538871006722432 0.51474254
2470566794701936128 0.48310444
3203519662598112256 0.61262047
2848083321824721024 0.59064474
2880246201601060224 0.69132134
2877686469812402432 0.58379156
2856474279171344512 0.54510097
 380026097990259840 0.64886301
2862470087876282368 0.54449201
2776376712513580288 0.69139478
2809055606840550784 0.47545587
2777915856993790976 0.56535703
2784222380812820992 0.52569575
2568079148073936896 0.57607601
 101790213814763776 0.59350725
  26892306364580992 0.59352008
 130317455315535872 0.48797096
5182030638517756416 0.49268211
 224476882342567936 0.57001391
 223347615179323776 0.54999843
 218513612308131712 0.60410305
  66420299140956416 0.59885854
 163520404373718528 0.54001127
3314272163193610624 0.62884032
3308112870853841408 0.57037299
3215272170588319104 0.64130448
 976575065172026624 0.61728013
 879302091803868160 0.58016032
 878974785229882880 0.59540381
 932425515788409472 0.62428200
3097862539404222336 0.51951652
 876916293302926720 0.61589764
 876137839070904448 0.61119042
3069398073145364480 0.56231319
 582364034528745728 0.56539456
 597009220173264640 0.48712300
 706120081189906816 0.58231291
 635766627094916096 0.64154746
 806723402267841536 0.64550753
3789677106728873088 0.47082279
 768364499589240064 0.61048498
3976584467019800704 0.58258826
3891787828184023168 0.46277559
4015214845989598464 0.63640031
1518626498004294400 0.61791101
1524274379999174400 0.58412058
1554494044772634368 0.62481868
3744190177544599552 0.59877575
3642355261710016384 0.61535494
1479635925899133440 0.63952354
1236419658866435840 0.59046134
4427105439491336320 0.59643556
1196253502675947008 0.63358829
4452126819448050432 0.59286269
1332958429053620608 0.65593840
4432431336379060096 0.47761821
4434428908488644352 0.64992839
1427478770768564864 0.58202687
4386212574831976960 0.60513864
4547614761457760128 0.60679146
1420324970160999936 0.64078262
1335006853576155520 0.57860524
1434401257322242816 0.44736117
4607038936831322880 0.62603474
1730825542017171584 0.50684527
1745975266063238912 0.67065000
2679091614450130688 0.60970965
2730911593172003200 0.51643395
2731562439631794048 0.55959360
2656188168768269824 0.56724305
2718871189228949248 0.61908935
1927763776953217664 0.47281227
2836890224734755328 0.51202786
1911728361934556416 0.63466886
1918113638274542976 0.62561945
2840862657166708864 0.56310230
2871994023237791872 0.48247620
2880358592304959872 0.81988478
 856465583184478080 0.72811970
1477234833020714112 0.69475571
1288449305011972992 0.73968587
2111260138641873152 0.59613433
1890435632068046080 0.61114104
1164327361493202944 0.72049206
2830989558145401600 0.48920736
4410565481779563392 0.63163523
3988979261599622912 0.78024621
  74041563986640000 0.58900528
2662981290906976640 0.63107839
3717122773953817856 0.56108920
2816363231701211520 0.58534829
3924385182555298176 0.43719297
 650820964208964608 0.52949445
 600595998902787968 0.58951404
 581936152706922240 0.57989473
3737478964727262720 0.62706064
3733778627063734784 0.51354719
 320412467317173632 0.61985480
1321563434140301952 0.56251281
2713400844002941952 0.62176849
4462423157428919424 0.60509131
2715064061498469760 0.56803644
2715572718769693056 0.62624445
2701488494509641344 0.46534538
1335363228485847424 0.62499510
 809596013833325312 0.60777460
3929178366057992832 0.50214258
 754790341349481984 0.49331047
3939848580945093504 0.53905761
 654338546720348288 0.56741467
 596221690674036864 0.55294099
1261150802111646464 0.49560970
2111008487918355712 0.62414365
 577776867722849024 0.47981835
2719538077391276544 0.72894453
1769533539634579712 0.46242608
1351905385222274688 0.71480817
1348739753806476672 0.63872376
1466637946111648128 0.62357777
1379475295690880896 0.75254956
1210115659942681984 0.75037179
 378908577563329920 0.53615567
4571184790362240384 0.47825715
2683079332670433664 0.62298564
3746006463379178112 0.51116720
2857733834165654400 0.68907383
2794509029349718144 0.54771588
1437540848351064832 0.53867251
1611788015147095040 0.66960493
 782921071476541440 0.63608660
1550252949249478528 0.60594575
2160332850120907520 0.50816087
 842272228100898176 0.61064471
1633775838225248128 0.62303053
1420767351792676864 0.54484729
 857401709960860032 0.55190321
1009823266003684096 0.61453460
1586807007884877056 0.75104328
1660440232148894592 0.52214726
2424885209008171264 0.58458860
2425160228649176064 0.59085449
2470998211281162624 0.50119889
2434630867759464832 0.65794447
1306930514923721216 0.51722398
2741072150060907520 0.64185669
  73669241861606784 0.54651787
 867543777014351872 0.57545005
 670488036070197888 0.49521093
 680915598189205888 0.56361923
 681042828004070144 0.47520727
 655572748523360128 0.61919820
 676068091940765952 0.69961607
 656344292151029376 0.64572850
 663638971983488640 0.62901844
 655996399800511104 0.53203154
 609986992138170752 0.57943963
 874163872102130176 0.46740565
 906445499132732032 0.65125031
3091497226072560384 0.55553398
 800813454251637888 0.68300493
3826251575048380032 0.73370387
 783252398130297728 0.50716280
3813307986727460352 0.56692703
4024051273048504576 0.49125318
3949003527075129344 0.78107900
3927172032215032576 0.63331286
1520957084698270848 0.64221055
1517361372438788480 0.66948764
1523598042909234048 0.61395395
1444976909913197568 0.54393826
1318493219718962304 0.61507812
1330255412859793280 0.58678313
4438006203931222272 0.54071729
1424259465145828736 0.57065283
2689783746555614464 0.55045793
2831426815879711360 0.48481454
1875977088521447424 0.47586021
1167945854259923968 0.63996988
4571414760091217024 0.54504301
1612491187193273472 0.60881918
 654146265327969408 0.44930885
2774083440496341504 0.48514981
2798636119259501568 0.65677307
 379490807626518016 0.57043495
 378333709076623872 0.68260751
2857008298225107712 0.60438146
2780511009377599872 0.51976765
 361533441986277632 0.57416328
 367121473611940352 0.76027104
2775942469844575360 0.55785396
 370961449252889216 0.57394219
2473108208454364032 0.45095818
2471730833918368256 0.63500552
 313660125892768768 0.67047053
 307028146631847552 0.46775725
2458797961539729280 0.48392262
2464981069473582976 0.54723832
 348128166158130688 0.62370962
2519274365242329088 0.50755161
  29593046224204032 0.52154391
 221633820147957376 0.49408136
3302625788138190720 0.57108305
 167515853532343552 0.50295091
3197490902903526528 0.82591513
 164305593115292672 0.59134827
 175949897991163392 0.57555623
3205266408616675712 0.56514243
 925459044475005568 0.58049493
 894546927895351680 0.57798118
 867781924360943232 0.56409842
 935972398564719872 0.57673080
 654341909678113536 0.55783750
 680833478414583168 0.67015358
3091232621726531584 0.51897382
3093947139840214656 0.60042100
 595386783391970944 0.55612520
1013668013351671296 0.55178021
 581311630102305152 0.63552695
 718622554893461248 0.64003865
 825815150372497152 0.56312171
 824562836691917312 0.53082309
 797404040492897664 0.56969998
3824534820785556864 0.59743965
1021649853589761152 0.52821198
 828091066426154368 0.53848841
 796489835231384192 0.70417071
 744466232107315712 0.59100292
 626468430920516352 0.51596450
 829067501471307648 0.62345145
 730702511191270784 0.63163319
 857695142126322048 0.58844252
3909452405900847232 0.66499541
3923011342776630912 0.71713854
3910158154926814976 0.72645517
3911960533658795008 0.63108391
3919853167424601728 0.57035515
1540082604131453312 0.55560343
1540163246437220864 0.60100267
3919168206040354560 0.52338104
3906342819514718208 0.60529756
3920446770560452224 0.58151923
3901363092696949632 0.71938338
3903287959599931776 0.61343209
3710878235102435328 0.73250167
3735457095987053824 0.50839696
3734004744205703424 0.57958214
3733727323678454272 0.53965145
3692293945972556160 0.61407516
3737138146187151104 0.55195135
3690836410166419840 0.54873252
3715833222908404096 0.58772753
3731696628781350528 0.60779884
3939461037455804160 0.61231345
1525137530986969600 0.62596976
3740023573935828608 0.62359000
1444938117768996224 0.61069019
1443008410438299008 0.57591521
1441812897701323136 0.61999750
3726151654203345024 0.60095069
1443574482831950464 0.56140013
1286592882706223360 0.47213688
1593600855873448064 0.55232910
1275953351061749632 0.71002004
1263953315516556160 0.61069386
1395133917522137600 0.53403336
1389220507766090368 0.81413447
1389414154955919872 0.57822727
1594848694195299200 0.51214170
1370045329919092736 0.54857003
1383004002166106752 0.63351746
4425296090031705344 0.59901559
1191528862552427904 0.52064453
4410124135237650176 0.61314920
1381842819103265152 0.61462201
4437664874289405568 0.62257647
4437415491308216832 0.57083086
1318492876121546368 0.59495149
4464029238976228736 0.48402991
1430271285489301760 0.58997365
1356012336029174656 0.60234847
1407020565931281920 0.56160314
4449384603088167936 0.51674295
1313657047888570112 0.56459637
1306811733308166144 0.53224666
1334514886545884288 0.52003437
1354003558349882368 0.55157128
1420334311713978880 0.59476806
4599593731280871168 0.59935298
1336995934534217216 0.58670990
1336213941249224448 0.55436986
4601692664619212800 0.48578497
1348714361959758720 0.45651771
6880980612599982976 0.64495180
6913880096440863872 0.53630151
1729442356388769152 0.58995016
2730945746752332928 0.58560215
1887740484253448192 0.60924144
2656715758255843968 0.70205302
2831664447830235648 0.68746678
2663723809148392576 0.58562636
2762337216041942272 0.68501429
2870105401562176384 0.55782433
2826300244132469504 0.55957534
2820090954076344960 0.53124326
 366240897941704576 0.44481938
2565682139710805376 0.59322802
   8833545137218304 0.65217008
 866934480069649536 0.74252843
 895598713845846528 0.60572283
1095663169578358272 0.69889272
3146093407230777856 0.65154274
1033462628562266368 0.51258613
 651294029086590720 0.69519555
 914563635861805568 0.59955855
1014495602010839296 0.64669842
 828399273279566464 0.60761942
 853298607443664640 0.81565582
3915428904432616960 0.71308131
 773339789705155456 0.59687502
4016657061647134848 0.70953859
1244434853819196544 0.58986917
1479393273129815808 0.62438615
1590327884635241984 0.64846118
1423154215441862016 0.53665485
1440891468301615744 0.54887967
4601423421709393024 0.51146174
6880602999073896960 0.48407262
 379941435595549824 0.58050702
3895011493197247872 0.57844985
4228322602001743232 0.58516230
1280674589567539072 0.63369656
2740035546817737472 0.57903424
 203517338858689152 0.46094185
 972055522626653696 0.57978769
1810769623726355584 0.42269906
1810698430347027840 0.52740714
2090065230954282112 0.66578844
2108416114378645504 0.60148441
 240950418382889856 0.53980503
3689003416908768128 0.64492198
3918230189478402944 0.55677152
3951301884333864448 0.64376327
1030821945229890048 0.57020442
1562463438192791040 0.61614244
1494896838054541312 0.66106553
1031885684073301376 0.58730243
3912144628841254272 0.65824228
3898885794215985408 0.67530240
3746186581423045120 0.57217385
1550347236668656000 0.81824863
3600889658866041472 0.48627302
1338704609962641536 0.58847690
 715169646002569856 0.60016328
1253644397573901568 0.51872719
1615152864325282944 0.57976704
 714784473335702912 0.58120958
 747184224851049856 0.63364477
  56854857216208512 0.60578370
2683960526815908224 0.54958711
2817251778831550208 0.60197474
3965612234327712128 0.49860815
3737667393532367616 0.45938160
4423520928509728512 0.64707844
 316067369162854528 0.65260604
 150710990829979776 0.44514873
 949914244660427136 0.61771384
1032533743099023360 0.57540455
 679611371240857216 0.61753301
 689686230645254912 0.54577750
4409409933716995200 0.62592483
1853702254260781440 0.70895830
1799727675123571072 0.57200861
 435993198353915264 0.60208443
 413542064271808128 0.41159308
3892831505236595456 0.76769316
 674288223133915648 0.58530829
1241216347062454144 0.76865530
3959667827791428224 0.62838273
1488671437577394816 0.59506588
3070747311354499712 0.64355789
2881640244906041344 0.59214769
 384178781610162432 0.64515798
1397846073407057792 0.63389108
3998736426568066560 0.65850475
1462781512156370944 0.60573798
1247782252546110720 0.64927849
1345451561204622336 0.65713904
1549172339774071424 0.65430352
4608806161253188992 0.64931462
 273264893325541120 0.62220877
1331145128221143808 0.74842894
3896296508756517376 0.63715266
3706046603053168256 0.52202965
3733571055588262912 0.67208638
3928450351921032064 0.53728415
3720277375893115136 0.65201581
1230519198435520128 0.53729829
 596816732622957952 0.55236970
 681688657943005696 0.65457949
4227190414263529728 0.47005524
4410660284597524992 0.48960759
2710730714374673280 0.52792905
2127818405800967936 0.54859065
 792418618550518912 0.52142018
3679101219484067840 0.47477890
4027058957042228992 0.66717558
3962896573750515456 0.60405552
4009940454351088128 0.52945542
3696636437082881280 0.48043665
4010565767229419520 0.47970983
1353204630008969728 0.61298053
1240495926427931648 0.61872636
 813877683910413312 0.76706231
 648057277307484160 0.65787211
3978711747141111040 0.68947398
1378452887316066688 0.62618015
1570539733352225792 0.55321534
1013862906084132992 0.55317837
1013227594521401984 0.69365729
 828495278684213888 0.59097436
 742903796019671936 0.66487151
 747068192014727808 0.61167015
 807875553013990912 0.64092638
 928725968397977856 0.58873628
 931273639919384960 0.58216445
 821274029911069952 0.65404440
1541258536115214464 0.64831835
1575195099943294976 0.69056497
1503674445537700096 0.47377434
 822444666197267712 0.54260586
1009886419202730368 0.55927027
1012744702758356864 0.59007126
4030904808198007552 0.66889290
1256186300953476608 0.57848445
1385718700670325248 0.53988001
1356600128073561088 0.66883803
1313299466090180352 0.48003442
2554575083700694656 0.52110604
 649257944006486016 0.54619555
 663263523121262720 0.60841439
 145250128890948352 0.62754060
3394904676617815936 0.43955107
 364465362757049600 0.56482077
3945591467616528640 0.71942109
1543337472086128896 0.56252127
3957094077229881472 0.66142744
1240619037370564352 0.51213325
1408109086739131264 0.64116847
2845808982023145472 0.56894979
3407505389109437568 0.46188066
2846656533688867584 0.58966245
 385100374216418176 0.49415275
 345032559889364736 0.49515784
1031409805993089664 0.63495930
 854705196349564672 0.63646847
 224381087391704448 0.61769948
2850150816001358976 0.62962325
2779974211480523136 0.58716544
  32037883343534080 0.61413959
3960909485656621184 0.68470060
1766972811413067136 0.77615708
1283635333862943872 0.55065387
2591096118331380096 0.46518097
 133572628208995712 0.61206459
   7399026060393856 0.53428748
  67547058041137792 0.59483176
 219099823805100416 0.58927616
 975324332039412096 0.59422449
 894641619037799424 0.51782347
 772411595732822144 0.66688346
4011947402373391488 0.61952489
1380789654466462336 0.52435051
4600243194759658880 0.65391064
 874087932784253568 0.55869714
3559052657314003328 0.62223629
 838004782954645504 0.57830021
2752696771104684672 0.70112707
2663260433716611584 0.53625618
2875539776437822592 0.70675816
 714368170745506944 0.68248559
 101919165913073664 0.64990134
1212448759193516672 0.63757393
2719511895270989824 0.60439655
1388070075006495104 0.57334804
4574083206092509568 0.67577404
3092757987951528704 0.60974284
1567647261858323328 0.56808840
 678312057732536576 0.56953692
2864408011479890048 0.52051800
3701907495825964288 0.60921362
1536144054697633024 0.62901126
3737901692588664576 0.51911739
3718043619237583488 0.54804493
2780868251873599104 0.53314704
1521905722715489280 0.55596232
4424295843685391744 0.58947546
1483073274125830400 0.61548426
1569319172367113472 0.62110214
 659321567778144640 0.58907328
 910533964403299584 0.56227348
4014459618939954176 0.58960910
1786827307055763968 0.54724165
2737233514449351680 0.49672391
3877887905263696384 0.47226633
1360408905076366208 0.63744300
4034267492712585088 0.50185196
4011171937437930240 0.53305692
3926021603750283264 0.55369305
3658911089326509568 0.55455711
3638225496036409856 0.61390982
3842309014659179904 0.61246699
1229485794944129024 0.45478976
 780167099782799744 0.46216336
3657716646036498048 0.44061014
3662850811286911744 0.59488768
4000256643128125184 0.73841712
1232668778027306880 0.57024751
 619932010387137280 0.65382844
3866559495228533120 0.61607937
1187372365001775744 0.59907526
3987697089307190016 0.59414267
3722561851817970048 0.57749533
4420377115523837440 0.61686848
3844138632072505856 0.65869507
 748247383875733760 0.57383486
 644256673631876352 0.59095486
 646165842429919616 0.63627711
3713828229095266944 0.59089732
 579670437198935552 0.69178476
 623746211929077888 0.54780614
1182003110420922240 0.54999703
 737822540470594304 0.54258758
 626734207792097152 0.46476711
1234009254500316928 0.52376038
 792670406711985024 0.54483986
4006809938588295296 0.52707309
 725340369076105856 0.55500998
 725405446420276992 0.58444908
 725958054092901632 0.48049050
1232323359577658624 0.55276511
 625176509053140352 0.63260266
3836422607360889216 0.60526472
1186178437107879040 0.55787301
3849487279400197888 0.58657331
1240817739737143296 0.56287150
1153436698819701504 0.75677171
 901916026622863872 0.57217140
3995343269260928768 0.54410067
3996201472445819392 0.50480183
1428164866024436992 0.58387033
1587405932484635264 0.57174800
4003295349669744640 0.46378497
1234282826737163264 0.45654200
3879467422436889600 0.46287785
3714258378659874688 0.66497313
3719849910683430528 0.61114011
3652145592417387392 0.52083263
1228577770138260480 0.64385605
3853699267927898368 0.55088505
 725722724244414848 0.67469461
 736235906536580096 0.63902238
 734933981690515584 0.56245392
 723733978292583552 0.51950152
 836280783082288640 0.61599253
3811525128622981504 0.58824211
3917960633035027072 0.70613941
3725927044593226624 0.54767506
3663424481478857472 0.65714268
3663406721789516544 0.66360444
3662406853402985472 0.62606480
3664762724568601600 0.64058047
3722708709634867840 0.76468685
1228306981040269312 0.53846160
1213387673403628032 0.65215196
4424680157358824960 0.63510302
3972078427850488320 0.37420278
 620364805651730176 0.48567081
 724439830398021632 0.61296931
3878888323406302848 0.60973617
3873963709609365632 0.71544720
3862839714248201984 0.60179961
 753220268809452928 0.59277783
 749445924564533632 0.51484415
 629395330873761280 0.62115920
3889253964981977472 0.59271035
3890957452091006464 0.54938416
3885177800499823616 0.61449298
 732651120673245056 0.55690812
 732133972250788224 0.50519357
 733339758549395712 0.68158231
 738597146412411904 0.62089316
 725202719669343360 0.55217004
 726620441129266048 0.53860555
3687258285796690048 0.62260497
 623982645584012928 0.57844725
3651945786243467648 0.56034921
1261019131298313216 0.69541423
 795525490516714496 0.58396016
 616564687307946368 0.65208239
1242880969011807616 0.57950292
3847412569678169728 0.59791556
1661876095551213440 0.57164620
1513140347299230336 0.72654266
3686287623187964800 0.59411390
3658986612030920064 0.56759265
3657592534366424960 0.56985812
 779986023961694208 0.58329880
 733470325555344000 0.63838658
3740505301762762368 0.72325297
4018797226670958080 0.67843642
 608806601981759232 0.46829471
 587797095143690624 0.63478670
3859271760361130880 0.58150516
 615713871466329728 0.51367802
3980394373593795456 0.66906759
3853093604524976256 0.62542473
 639367660819268096 0.50855325
3850865581650127488 0.46789138
 696661017016324736 0.53582414
 795233711915773440 0.56287584
 795646161917812864 0.55253380
3860038807160286080 0.62912731
 729316134402695680 0.51490372
3889028771256624512 0.54954437
 724065000012188544 0.53140148
 736244844363837056 0.71029190
3989515784618561920 0.53832001
 738471900871144320 0.62108323
 736477769030308224 0.53344526
3805467949129879040 0.64819381
3984408931064857088 0.52445755
3984457275216561408 0.50129322
 765199447993955456 0.55223981
4022106752374872320 0.49360805
3978051456049046144 0.50953513
3787243513835257600 0.51559619
3978517408460916096 0.59781448
3911116894706663040 0.55912579
4024498258884991360 0.48458500
3917796393485731456 0.53360282
4005248078025664640 0.55404165
3896577640136035584 0.61432661
3902848464186290176 0.46317181
3721443790226657408 0.62126332
3665826094047222656 0.53072881
3674264051220903552 0.57163647
1227046631477091072 0.55171129
3649400485545148032 0.45120524
1172329327946683520 0.56355845
1175193864974284160 0.47811970
1157660541457256960 0.59563045
4026797853094772224 0.50256729
3632487217866030336 0.72325911
3381448299265993728 0.57248554
1744844177832333312 0.63628685
1766582416066005504 0.56634518
1229973600149795456 0.53622358
 371836351270855424 0.64798555
 342508596586948480 0.49339522
 100236118552751488 0.47161283
  99384413653590400 0.57993188
 334520026136513536 0.49677042
 141197844426867072 0.54466476
3916615006896859904 0.67930704
6338540742919434240 0.51690952
1770039418063209600 0.60045560
2695376064556832384 0.58696579
2656624640524890240 0.60052784
 387558298101638656 0.56326737
2688440280785515392 0.48068283
3651478081484768128 0.76859691
 899663161656850944 0.54986460
 369362136574999680 0.69548655
3167867242153937152 0.47553269
1855647732703174656 0.43700847
3449832566691979904 0.55358773
3987851059590238080 0.48466589
2704002901507897472 0.56351371
    507222753405440 0.60889050
 305449935129519872 0.51046191
2690410193305422592 0.57126816
2818757216408125184 0.62158636
 893658071527158144 0.53280326
1739084695407221888 0.60545961
2700807278336665344 0.60546979
2804643232318513024 0.58570464
2694973265344855424 0.70258590
1742447895318231168 0.75540130
2621268602887861632 0.52278857
2687145910785280896 0.61642888
2666679743080337920 0.46202876
6917208279484804096 0.69095265
3362573983880111744 0.67264641
2559053875596774784 0.64667287
3824667006994369536 0.70372820
2729023461124843648 0.83877295
 372893634780423936 0.60036180
 320685627237234176 0.65787566
2590666312364117120 0.56399416
 322697767876513408 0.55877941
2587784801625524352 0.62765679
 298818123371602304 0.58554723
  93538099874915968 0.60711372
2515474766589659776 0.61950592
  31958581067424512 0.56992820
3264911134851481216 0.46011512
3249651837603856000 0.59852926
3210621167684350464 0.58739577
 963838597353646848 0.61617366
 739754068867610112 0.63661125
 733011421184981888 0.79279547
3897629361663122944 0.64440387
2690044296451789952 0.51069524
2685653529909699456 0.65177663
6899497625357201152 0.55679186
2681629665244380800 0.65246694
2733487787571599616 0.51173190
2833648452138614656 0.66637664
3400710407250345600 0.45470850
1161692656754873344 0.62985145
 868720808507753216 0.61117284
1260889049625261824 0.60826286
1393023782909659904 0.75093955
2783781579729287168 0.63737771
2696427408126987648 0.50986432
1214175817082350080 0.57870199
2708462967346948992 0.52179042
1740413244754999296 0.57378073
1744013290638832000 0.47131196
 625501827055888896 0.65812595
1240743488342505472 0.68584852
1209621738703856768 0.55966857
1436833999813447296 0.67880578
6898162401628233600 0.57436168
2618323771446332800 0.53728417
 657833035191379328 0.60358232
  77422287364105600 0.64104399
 878743608613175296 0.55832489
 879310960909682688 0.66516634
 773617618254507904 0.71941530
 875253110168247808 0.58753840
 368963499186050432 0.51910085
 369591934505232384 0.53904247
 294567518793293184 0.54957980
  90389339091352448 0.59641747
2519706782549605248 0.57482995
 103232188954918144 0.58696566
 101972316132737152 0.59683455
  18103291448100608 0.58168482
   3588290557349760 0.51978669
 894994016810642176 0.59830339
 882365507289824768 0.57257384
 935713463576528640 0.51095895
 576582596231278592 0.57536495
1012141375816850944 0.59599431
3854250569930462592 0.58079685
 647673032353336448 0.64147190
 799823623206083328 0.62402887
 725990107433416704 0.45955243
3883259393227451392 0.63077306
 728920786957623296 0.51699530
 754673479583994624 0.60517713
 721188608874424192 0.63903692
3989867353461506432 0.63188251
4020530636816415616 0.51010422
4002439414227271936 0.76064090
3705044088966751232 0.61368759
3718107322192194048 0.60654322
3738399286023948800 0.57527607
3711275433678032512 0.63458366
3718017157943329664 0.51247250
3718069079803444352 0.54671403
3717775265384977920 0.67881514
3662743578839021824 0.76094394
3724749776877824512 0.59421204
1251127654112543104 0.64702159
3722156892236685184 0.69300836
3670533305188577408 0.51151697
3674534531081542144 0.54407501
3646552204968413056 0.57624486
1386532133116815616 0.57032527
1314394957628674176 0.53540654
6910949657435554432 0.47247659
1768033560960284800 0.46393354
1782458912998730368 0.57301382
2729109046937652352 0.48351429
2721010181726958464 0.55508778
2706466666547909376 0.69865806
2731772652511014016 0.65383502
2732368931410656000 0.56818952
2413627962286416896 0.60353274
2665722790007447168 0.55618133
1921582494379459712 0.67737283
 387451718488325120 0.58197807
 323803013285079296 0.62918785
 348184413049730048 0.73285728
2509319597418099456 0.68279161
3840309342310092928 0.37948248
 746912679838396288 0.52634209
 771839811031270912 0.59642494
3738610117378459904 0.61723067
1313190584375958656 0.58780245
1741542030881121920 0.65062703
2645162644122194432 0.64275003
 240553494685732992 0.54109439
 682968523837145856 0.45760164
3879174814904863488 0.53809566
 730936466649394304 0.52226762
3808781434794653568 0.69829199
1769487394506137856 0.56003727
 869311143173059456 0.52312128
3648155941461125760 0.60164770
 896914447011316096 0.57927363
3826133514987430656 0.64946485
4545066299664306176 0.55101793
5763401599296742016 0.59418536
 136503307733082624 0.72120746
1352524852649828608 0.54443292
 319057830337353984 0.61741936
2665861397191921280 0.55812973
3712894881162319232 0.77032288
3265696078778979840 0.62365896
3797093488752974080 0.70839227
3696873553637310336 0.56216652
3998854937600903680 0.58946519
3973629117203288832 0.62772794
 777128427600786176 0.56263003
3658081786976176256 0.50722546
3827707087925345280 0.50482833
3793584122514601472 0.67618671
3686823806904763136 0.50579957
3839480791579388416 0.49292790
4417321087378777216 0.58390000
3798892113681379840 0.49980908
 629319017894535168 0.55671847
 589531441592231680 0.46703710
3858555535909971456 0.54550252
 687176865936311040 0.49571573
3651860544027855232 0.54078534
3848641888102314368 0.57280687
3790530160249194240 0.56564802
3829785405419865856 0.51394419
3565102445167144960 0.75200613
 803938820349448576 0.55452119
3886136712077784192 0.61248866
 736682690510425472 0.72830378
 723537960280723200 0.64732310
 621603371140586880 0.56687735
 593546269646014848 0.65199343
 728183083375384320 0.49847717
3977945353177057920 0.62360674
3880316550356179584 0.68688409
 795005249718265984 0.60692429
3794086496249282944 0.51407521
3636533725598663808 0.50314249
3651355726456343424 0.63473423
 594418049223474816 0.50861132
 619514329112964864 0.52101071
3850913204247084672 0.62033404
 619241448365747328 0.57674323
 612354519846864384 0.49595049
 579468878678924288 0.59714190
3851941247619785344 0.52492467
3852821853353804416 0.50457213
3831677458772847488 0.51005841
 624261023888606080 0.50858579
3662429457815494144 0.65132939
1212123063233001216 0.60826760
 642223848430784128 0.49916044
3663058898157969152 0.49149221
3797460652621321216 0.56533840
3687426412291745152 0.56933112
3264453291337680896 0.67322230
1786853940148941056 0.45832300
  77097858419193216 0.59186315
2620151434649871232 0.60446700
2618831608379664640 0.52553359
3825415980571248128 0.59019229
 291192842729858176 0.52570007
 324331401636539392 0.63676126
  20161096179157248 0.60429157
 871119324405361280 0.55343405
3634926759290069248 0.61411686
2736368851633174016 0.50787197
2659818378206255872 0.58808619
2520946241391657344 0.60083255
 577395547641495552 0.59682387
6898997446350384896 0.60959518
2617598948470887680 0.53021351
3591208179809130880 0.58348146
2428895127914519296 0.57017484
 669345433034606080 0.57271560
 615721426313634176 0.54227722
2437534918486803840 0.56319897
 303818186858955776 0.52396344
 684316074120498816 0.49287856
 577187014093423744 0.60304454
 580089003236570112 0.58258065
3827294393107742592 0.73123476
3847343571027924352 0.52374277
 799463292628940672 0.59443472
3834458188103774592 0.48887830
1399062747446752768 0.54138694
6897786093774417152 0.52353478
1742722219174372864 0.50472042
2694501540496259456 0.48315494
2721648482586236416 0.50503318
 914652490145346688 0.62868068
2658100902388538368 0.66369550
3458411334367329280 0.48519022
 580573990943405184 0.49972301
3777972225631078400 0.71158842
 726734064488566400 0.55854195
4565070577998452096 0.49285861
3079170773010478208 0.50594934
3962690419615745024 0.54083614
1516886864450697088 0.61841464
3090871397797047296 0.50176211
3699778119760745472 0.58707451
3731723090075245696 0.65690487
3717352885416905984 0.56453171
2817589255885467520 0.60735370
 670266862434827776 0.50113296
3940418398550912512 0.59893383
 924355886418231680 0.48186648
1533880980593444352 0.69779003
3683135052768556160 0.63705581
1528760799757778048 0.65395810
1497236186481686016 0.47851540
1212368082527527680 0.43455797
1356025457153174656 0.64946741
1912453760434108928 0.63042356
1458363365199561088 0.56742349
3143813565573130880 0.55051097
1280132014939378176 0.52282515
4596935593202765184 0.39960871
1191510003353849472 0.52206597
1454879219009819136 0.52089814
4450058431917932672 0.71266111
1454780709642463744 0.53052821
 794778239224004224 0.48811403
1509335074994849280 0.49857544
 804272281615931392 0.49946142
1456154480697610496 0.50097167
 703542447977629184 0.50202229
2131968508140833920 0.61322658
3696386706208078720 0.70312968
3697859403249998592 0.63820642
3694931747383350272 0.59223560
3682246436922936576 0.58940488
3698094904897487488 0.56595603
3598273370948601984 0.47661307
3683285857660194560 0.60640797
3932541638983377920 0.57155926
3907457655585401344 0.58200570
 704898936088969984 0.55280686
1513026101169244160 0.58654538
3686613216068706432 0.52039567
3636587880841390592 0.56477419
6340387166539780864 0.44145160
3602791947125146112 0.52118302
3693492005626229376 0.54299978
 821807155611175936 0.51611624
4014619804039885440 0.46832853
3936916973707946752 0.56518956
1323572448042850560 0.46295308
1329691711287996032 0.53637736
1353153777596205696 0.67934447
 786947586134743936 0.47286632
4416399769650110720 0.62811156
1536301555442157568 0.50455767
1220321709125278464 0.56176514
3718000291607233664 0.55116798
4452806111475874048 0.57106824
3716713450686030976 0.56012440
1392591850935130880 0.50998536
1531435911547268224 0.52461864
4457558441248856192 0.57131289
3687524818582502528 0.62384209
 702851267480897024 0.55011283
3725869187089445504 0.73429697
1286256707025987456 0.64251145
1055469800468328064 0.54851048
1424864540139020800 0.57152973
1576893707969747456 0.51847804
1022285989786150656 0.69215882
1601433845428847360 0.65104252
1511084535434223104 0.52946118
3658213281694833152 0.44397249
3657655932378869888 0.49275615
4424043196529335040 0.61818928
