# id  Nep  period  totamp  A1  A2  A3  A1_e  A2_e  A3_e  phi1  phi2  phi3  phi1_e  phi2_e  phi3_e  phi21  phi21_e  phi31  phi31_e  meanmag  meanmag_e  cost  aper  phcov  phcov2  snr  ZPErr  Npt  order  minmax
2508075220838550016   25 0.557697 0.685 0.281 0.105 0.068 0.003 0.004 0.003 0.036 2.219 -1.691 0.012 0.023 0.038 8.4306 0.0237 4.485 0.059 17.364 0.002 0.0013 1 0.842 0.865 525.6 0.0000   25  4 0.680
2507183658642457216   24 0.552140 1.140 0.381 0.193 0.114 0.005 0.005 0.004 -0.054 2.304 -1.184 0.013 0.027 0.057 8.6945 0.0356 5.260 0.079 18.045 0.003 0.0248 1 0.901 0.889 514.1 0.0000   24  5 0.975
2486254965908430976   28 0.774539 0.502 0.187 0.087 0.045 0.002 0.002 0.001 -0.012 2.927 -0.062 0.010 0.029 0.052 9.2339 0.0308 6.256 0.058 17.908 0.001 0.0004 1 0.830 0.886 628.3 0.0000   28  4 0.480
2501273607549180928   22 0.493106 1.076 0.280 0.135 0.165 0.033 0.026 0.015 0.090 2.916 -0.905 0.031 0.043 0.039 9.0185 0.0334 5.108 0.086 17.956 0.020 0.0022 1 0.653 0.785 823.4 0.0000   22  4 0.486
2499694743211755776   23 0.649106 0.907 0.290 0.165 0.110 0.010 0.009 0.008 0.237 2.946 -0.364 0.031 0.049 0.072 8.7554 0.0806 5.209 0.132 18.121 0.006 0.0881 1 0.886 0.844 207.6 0.0000   23  4 0.870
2501829926073047552   21 0.533642 0.557 0.256 0.081 0.031 0.029 0.025 0.019 0.402 2.999 -0.262 0.278 0.565 0.768 8.4779 0.1454 4.814 0.347 18.156 0.042 0.0008 1 0.643 0.787 269.7 0.0000   21  4 0.555
2674986171176454784   48 0.622188 0.491 0.187 0.079 0.050 0.004 0.004 0.004 0.173 3.055 0.051 0.022 0.043 0.070 8.9921 0.0673 5.816 0.099 17.503 0.002 0.0491 1 0.933 0.940 229.3 0.0000   48  4 0.487
2509715971360114176   50 0.731418 0.709 0.241 0.124 0.079 0.005 0.005 0.005 -0.002 2.827 -0.413 0.021 0.034 0.069 9.1139 0.0586 5.875 0.110 15.838 0.003 0.0079 1 0.917 0.891 282.2 0.0000   50  5 0.715
2535946638011222144   56 0.550542 0.804 0.277 0.143 0.082 0.012 0.010 0.012 -0.018 2.500 -1.209 0.045 0.082 0.160 8.8193 0.1083 5.129 0.192 17.450 0.008 0.0555 1 0.891 0.924 121.2 0.0000   56  4 0.947
2686108525860425216   39 0.601089 0.525 0.196 0.086 0.052 0.002 0.003 0.004 0.001 2.728 -0.506 0.018 0.045 0.064 9.0098 0.0503 5.774 0.064 15.881 0.002 0.0015 1 0.880 0.894 374.6 0.0000   39  6 0.515
2530880157150295808   50 0.603454 0.833 0.307 0.133 0.099 0.004 0.004 0.005 0.021 2.338 -1.313 0.015 0.034 0.045 8.5799 0.0264 4.908 0.043 16.713 0.003 0.0047 1 0.848 0.902 476.8 0.0000   50  5 0.729
2641075312725270528   25 0.505572 5.417 0.462 0.398 0.417 0.001 0.001 0.001 -2.997 2.729 -1.216 0.004 0.012 0.017 8.7231 0.0142 7.776 0.020 13.613 0.001 0.0132 1 0.900 0.853 10741.9 0.0000   25  4 0.719
2444761737834351744   50 0.505465 1.010 0.347 0.170 0.130 0.012 0.011 0.010 0.143 2.661 -0.903 0.030 0.081 0.084 8.6589 0.1134 4.952 0.157 17.977 0.011 0.5266 1 0.869 0.899 245.6 0.0000   50  6 1.086
5176609182904114560   27 0.543679 18.569 3.155 1.869 2.290 0.002 0.004 0.001 0.005 0.301 1.779 0.007 0.011 0.039 6.5736 0.0132 8.046 0.059 15.388 0.001 0.1651 1 0.855 0.896 3946.6 0.0000   27  6 0.966
2545482294337969408   30 0.631867 0.411 0.171 0.059 0.039 0.007 0.007 0.007 0.000 2.790 -0.727 0.042 0.115 0.176 9.0727 0.1531 5.556 0.195 15.398 0.005 0.0059 1 0.901 0.851 110.3 0.0000   30  4 0.458
2464743815480510592   51 0.458256 1.049 0.412 0.188 0.079 0.044 0.034 0.031 0.582 3.568 0.856 0.062 0.224 0.485 8.6869 0.2800 5.393 0.517 14.923 0.023 0.4933 1 0.889 0.900 59.3 0.0000   51  4 1.174
2533860456431996288   36 0.581610 0.675 0.236 0.119 0.073 0.002 0.002 0.002 0.003 2.592 -0.805 0.007 0.014 0.024 8.8699 0.0206 5.471 0.031 15.472 0.001 0.0007 1 0.910 0.915 790.0 0.0000   36  5 0.675
2687779199419072768   40 0.493954 3.659 0.528 0.049 0.250 0.001 0.001 0.001 0.145 2.482 -2.128 0.002 0.005 0.007 8.4757 0.0073 3.721 0.011 17.512 0.001 0.0288 1 0.917 0.930 429.5 0.0000   40  6 1.107
2509706178834683264   52 0.606057 0.734 0.264 0.121 0.082 0.001 0.002 0.002 -0.001 2.414 -1.183 0.008 0.015 0.021 8.6985 0.0186 5.102 0.025 17.155 0.001 0.0018 1 0.902 0.890 921.4 0.0000   52  5 0.741
2688923584865382912   24 0.515636 10.026 1.396 0.244 1.259 0.002 0.002 0.001 -0.607 -0.008 0.173 0.006 0.010 0.018 7.4892 0.0094 8.277 0.032 16.937 0.001 0.0015 1 0.854 0.798 246375.6 0.0000   24  6 0.928
1454796927433681152   85 0.501273 1.088 0.368 0.170 0.130 0.003 0.003 0.003 -0.020 2.238 -1.519 0.006 0.016 0.025 8.5609 0.0194 4.823 0.031 15.654 0.002 0.0182 1 0.918 0.950 779.0 0.0000   85  6 1.061
1528538560969496064   77 0.692874 0.846 0.290 0.151 0.094 0.003 0.002 0.003 -0.005 2.595 -0.862 0.008 0.017 0.024 8.8889 0.0274 5.438 0.032 15.511 0.002 0.0070 1 0.957 0.937 617.8 0.0000   77  6 0.877
2128080811125876352   38 0.571374 1.128 0.387 0.190 0.125 0.003 0.003 0.003 -0.133 2.089 -1.633 0.010 0.020 0.024 8.6377 0.0258 5.048 0.038 13.035 0.002 0.0758 1 0.940 0.890 616.6 0.0000   38  6 1.120
1463915417882079744   37 0.632088 0.511 0.193 0.083 0.053 0.002 0.002 0.002 -0.174 2.211 -1.436 0.012 0.022 0.042 8.8413 0.0343 5.368 0.056 14.635 0.001 0.1377 1 0.863 0.862 513.8 0.0000   37  5 0.509
4014556788279733888   32 0.461881 1.046 0.408 0.180 0.111 0.010 0.011 0.012 0.003 2.374 -1.327 0.029 0.066 0.128 8.6505 0.0990 4.947 0.160 13.811 0.008 0.0206 1 0.917 0.920 176.7 0.0000   32  6 1.117
4013811216316981632   38 0.556299 0.787 0.269 0.133 0.090 0.001 0.001 0.001 0.026 2.453 -1.008 0.004 0.006 0.009 8.6852 0.0105 5.198 0.015 14.973 0.001 0.0009 1 0.907 0.917 1558.6 0.0000   38  6 0.777
4006720156591860992   30 0.469150 0.942 0.367 0.156 0.107 0.003 0.002 0.003 0.025 2.286 -1.356 0.007 0.017 0.027 8.5182 0.0171 4.851 0.028 13.366 0.002 0.0019 1 0.842 0.826 860.4 0.0000   30  4 0.888
923270707098470272   30 0.620619 0.932 0.293 0.139 0.122 0.012 0.017 0.016 0.090 2.448 -1.133 0.057 0.092 0.140 8.5510 0.1263 4.880 0.262 14.267 0.010 0.1261 1 0.884 0.884 137.0 0.0000   30  6 0.862
919138811120012032   31 0.486059 1.182 0.385 0.181 0.139 0.002 0.002 0.002 -0.026 2.250 -1.427 0.006 0.012 0.014 8.5846 0.0141 4.933 0.024 16.048 0.002 0.0044 1 0.892 0.863 1248.2 0.0000   31  6 1.103
1520324178317374336   42 0.441670 1.195 0.413 0.195 0.139 0.005 0.004 0.005 -0.140 1.993 -1.871 0.010 0.024 0.030 8.5569 0.0342 4.834 0.041 12.910 0.003 0.2419 1 0.901 0.839 516.9 0.0000   42  6 1.190
1465883234457827968   39 0.513465 0.951 0.338 0.156 0.111 0.003 0.003 0.004 0.112 2.573 -0.898 0.010 0.021 0.030 8.6332 0.0272 5.050 0.035 13.548 0.002 0.0832 1 0.920 0.820 595.5 0.0000   39  6 0.955
3938269613528220672   45 0.546682 0.997 0.338 0.165 0.121 0.004 0.003 0.004 0.004 2.418 -1.124 0.010 0.020 0.028 8.6936 0.0293 5.148 0.039 13.780 0.002 0.0071 1 0.942 0.942 535.3 0.0000   45  6 0.965
899483322787236864   40 0.552998 0.693 0.257 0.106 0.086 0.012 0.010 0.010 0.595 3.417 0.193 0.044 0.107 0.128 8.5115 0.1148 4.692 0.157 16.751 0.007 0.2123 1 0.894 0.893 120.5 0.0000   40  5 0.722
923442780667576960   30 0.496424 0.854 0.323 0.138 0.103 0.003 0.002 0.003 0.068 2.328 -1.198 0.009 0.022 0.032 8.4753 0.0180 4.881 0.030 17.602 0.002 0.0012 1 0.826 0.800 788.7 0.0000   30  4 0.726
3632110703852863616   39 0.651567 0.955 0.324 0.162 0.105 0.002 0.002 0.002 -0.002 2.427 -1.093 0.006 0.012 0.024 8.7129 0.0132 5.195 0.031 13.177 0.001 0.0006 1 0.905 0.913 1057.6 0.0000   39  6 0.931
