,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_objective,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
31,1.2016479969024658,0.06191155019611937,0.015498971939086914,0.005953200120376461,0.8,0.06,10,200,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 10, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.12122476576239188,-0.11370325230218697,-0.1076264141465555,-0.1264158809566335,-0.11032793311856218,-0.15931750593925692,-0.15779283857666726,-0.1241566125146244,-0.11915360858701016,-0.13055714312048652,-0.12702759550243753,0.017142660610937215,132
32,0.09121911525726319,0.01161969920410347,0.0018843889236450195,0.0008663398495060417,0.8,0.04,5,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11882550176228093,-0.1092859871267525,-0.10832774632792357,-0.12554793247410354,-0.11416895930204231,-0.15675607387149562,-0.15356630322922152,-0.12302164857083898,-0.11890654429357556,-0.12883653340444454,-0.1257243230362679,0.015986334410568036,108
33,0.08319871425628662,0.00805089388574616,0.0027632951736450196,0.0014510538650912349,0.8,0.04,5,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11930146107545929,-0.11030760562239993,-0.10930908532489796,-0.1262619141390993,-0.1148330241175743,-0.15858594345613014,-0.15606102416486736,-0.1236787806324673,-0.11880489789644874,-0.12816560831494322,-0.12653093447442873,0.01648943792463577,122
34,0.17923717498779296,0.015652420580231675,0.0035553932189941405,0.0015091568263804454,0.8,0.04,5,200,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11655528228711896,-0.10728194100243313,-0.10635608214482122,-0.12204534524092314,-0.10963930585429595,-0.15107332995536468,-0.15018920037501954,-0.11880920517613683,-0.11530658283160752,-0.12839117590353694,-0.12256474507712581,0.015415308917845667,4
35,0.14743289947509766,0.01784532864002277,0.0029786348342895506,0.0015345842469877584,0.8,0.04,5,200,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11666537548798905,-0.1084228063118955,-0.1080870573047222,-0.12423233032372531,-0.1106697420374039,-0.15539203445676256,-0.15195463129561854,-0.11838292197855041,-0.11637569091328069,-0.126341204934459,-0.1236523795044407,0.016088172404266497,39
36,0.1797102451324463,0.010008137169395854,0.0032199621200561523,0.0014860282339165445,0.8,0.04,7,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11827536399916852,-0.10728791749413863,-0.10514948576226561,-0.12174457933626066,-0.10883847881749625,-0.15837165516710455,-0.15314498580830443,-0.12203645885044481,-0.11773967172592054,-0.12924189660330682,-0.12418304935644109,0.017330309238321066,62
37,0.17980098724365234,0.011994433679094316,0.004450678825378418,0.0021858575095892994,0.8,0.04,7,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11944346014257981,-0.10882164552442433,-0.10492275858137276,-0.1245981962939053,-0.10934753895933096,-0.15561540013113342,-0.15456986291887662,-0.12081641546980412,-0.11814441496916574,-0.12910977437173182,-0.12453894673623249,0.01682800161245328,78
38,0.3543232917785645,0.020892974088110364,0.006961822509765625,0.0031291983174235615,0.8,0.04,7,200,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11742281508703957,-0.10706557086765492,-0.10447355646012425,-0.11929661910248462,-0.10651455793900869,-0.1550690877917083,-0.15276359894548203,-0.1201474519810786,-0.11754524017679756,-0.1293228809068286,-0.12296213792582071,0.017046639258475153,16
39,0.36185479164123535,0.030388749259018487,0.007532930374145508,0.005075692579719227,0.8,0.04,7,200,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11915111791264485,-0.10854029698988993,-0.10439139701741637,-0.12276476623817478,-0.10681053818945728,-0.1524943182092865,-0.15349488453894922,-0.11836817763657213,-0.11845228604108138,-0.13117565227400277,-0.12356434350474751,0.016546829734390152,36
40,0.30003857612609863,0.021287377912934995,0.0029020786285400392,0.0002911809688797986,0.8,0.04,8,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11969644853372133,-0.10919347100394992,-0.10505521834078387,-0.12355360519353994,-0.10830729300576268,-0.15789971579157133,-0.15305120952748738,-0.12173755150524004,-0.11735243654491569,-0.1283537542604269,-0.1244200703707399,0.017037552034303287,73
41,0.30472650527954104,0.01044447059112054,0.004364156723022461,0.003216404118720493,0.8,0.04,8,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11824501172380027,-0.10791139142175975,-0.10421932926871197,-0.12505642986484272,-0.1089498867158517,-0.15695663032838578,-0.1528578701252888,-0.1233574375202177,-0.11813517528036843,-0.12720946053270946,-0.12428986227819365,0.016953010783804293,68
42,0.5745981216430665,0.018761969976648567,0.008945965766906738,0.006337357279791566,0.8,0.04,8,200,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.1198036873763586,-0.1089147180745618,-0.10496286692519995,-0.12255279207185527,-0.10546865483987299,-0.15687727023390796,-0.15251106134023307,-0.11953791314750119,-0.11749312806580113,-0.12936455076794476,-0.12374866428432367,0.017138506927656626,41
43,0.5819430351257324,0.028036647372320055,0.01164107322692871,0.004869773632825002,0.8,0.04,8,200,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11802189159543895,-0.1074698240763249,-0.10369209208435552,-0.1237473427845386,-0.10610538974242484,-0.1558008831684742,-0.15211592168899446,-0.12103017991354026,-0.11833585750783948,-0.1274417019622883,-0.12337610845242195,0.017006860386366278,30
44,0.725789213180542,0.02803297071316071,0.011254358291625976,0.006685882149867735,0.8,0.04,10,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 10, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.1224023417608147,-0.11019530395559703,-0.1043559053982927,-0.12425668405323355,-0.10988137183966579,-0.15846648753023412,-0.1536993201647702,-0.1253911522275819,-0.11951607541155733,-0.13031139347538867,-0.1258476035817136,0.016959188388856967,110
45,0.7845062494277955,0.026617300074221948,0.014530134201049805,0.009349317994208824,0.8,0.04,10,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 10, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.12247440062125137,-0.11146146412339994,-0.10549179561139725,-0.12750734428077096,-0.11054723428796982,-0.1597636318793215,-0.1565101356414735,-0.12666124328478195,-0.11977726774487168,-0.13072710531216133,-0.12709216227873993,0.01733745532867025,133
46,1.3954983234405518,0.04597905050718983,0.020534920692443847,0.004572686895655289,0.8,0.04,10,200,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 10, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.12151817621871634,-0.1111752681271605,-0.10359792505599462,-0.12488804765086664,-0.10818570562635692,-0.1571998004994373,-0.15406712424047328,-0.12357125733751957,-0.12004615558011085,-0.13108772811081348,-0.12553371884474496,0.016989840399974927,106
47,1.5051831245422362,0.08985520436238131,0.0237886905670166,0.007434328357249296,0.8,0.04,10,200,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.04, 'max_depth': 10, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.1228554688945307,-0.11199304769176747,-0.10547042132195036,-0.12697099754254124,-0.10905478612212206,-0.1582573967344537,-0.15692311699241626,-0.12469475644152796,-0.1194997405182579,-0.1311819191025176,-0.1266901651362085,0.01725819906088529,127
48,0.10624563694000244,0.016199676787821533,0.0022272825241088866,0.0009887253973602564,0.8,0.005,5,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.005, 'max_depth': 5, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.1962686220635159,-0.18054569636164905,-0.17024929540478495,-0.1910965709324513,-0.19565713054587783,-0.23616503807556374,-0.23349082607093288,-0.19642715785016548,-0.17748249255017773,-0.20455819276352383,-0.19819410226186426,0.02076810609345613,192
49,0.0871117115020752,0.010053373468688885,0.0026633739471435547,0.0008916310495191987,0.8,0.005,5,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.005, 'max_depth': 5, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.1965634325609395,-0.1802295115685382,-0.16966324286229667,-0.19130079616524243,-0.1954901590551546,-0.2362441650256834,-0.2332972417378484,-0.1963688901905641,-0.17777073673916552,-0.20438050581372944,-0.19813086817191622,0.02081571295325276,191
